Document,0,1,2,3,4,5,6,7,8,9,10,11
1162,0.00703,0.00887,0.01078,0.02298,0.0289,0.2909,0.01099,0.01244,0.01132,0.01386,0.01441,0.08077
1163,0.01014,0.02973,0.0506,0.47962,0.02227,0.03006,0.03535,0.06761,0.05888,0.02884,0.03828,0.03208
1164,0.8288,0.01203,0.01392,0.01448,0.01509,0.01715,0.01634,0.01373,0.01281,0.02104,0.01867,0.01595
1165,0.89991,0.00705,0.00816,0.00846,0.0088,0.01001,0.00957,0.00802,0.0075,0.01231,0.01092,0.00931
1166,0.61238,0.02128,0.02484,0.02563,0.02652,0.03041,0.02943,0.02423,0.02272,0.03842,0.03381,0.02824
1167,0.02033,0.02889,0.02894,0.05989,0.44612,0.10848,0.02891,0.03525,0.03366,0.03334,0.03474,0.14145
1168,0.01377,0.38814,0.05137,0.04495,0.02465,0.0276,0.03878,0.04053,0.08662,0.02953,0.03475,0.02826
1169,0.01638,0.03847,0.18727,0.06732,0.02335,0.03155,0.13233,0.06109,0.06435,0.05775,0.08675,0.03094
1170,0.01226,0.59734,0.05028,0.04116,0.02066,0.0237,0.03522,0.0386,0.1005,0.02527,0.03068,0.02434
1171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,0.88726,0.00797,0.00918,0.00956,0.01007,0.01132,0.01071,0.00903,0.00847,0.01367,0.01219,0.01057
1173,0.00969,0.03571,0.04072,0.23052,0.02714,0.03646,0.03384,0.0599,0.06621,0.02996,0.038,0.03954
1174,0.74064,0.01828,0.0214,0.02203,0.02262,0.02585,0.02484,0.02113,0.01955,0.03153,0.02815,0.02399
1175,0.00313,0.01556,0.02498,0.03015,0.00758,0.00962,0.01524,0.0213,0.05466,0.01021,0.01378,0.01001
1176,0.96473,0.00248,0.00292,0.00301,0.0031,0.00354,0.00336,0.00289,0.00266,0.00422,0.00379,0.00328
1177,0.01668,0.45958,0.06855,0.05465,0.02736,0.03169,0.04896,0.05273,0.13085,0.0346,0.04211,0.03226
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1179,0.01182,0.02097,0.05645,0.02919,0.01366,0.01796,0.67662,0.0294,0.03183,0.03688,0.05772,0.0175
1180,0.01697,0.07016,0.39464,0.06565,0.02538,0.03121,0.07461,0.0619,0.13417,0.04035,0.05319,0.03178
1181,0.01862,0.04218,0.39169,0.07248,0.02537,0.03359,0.11369,0.0663,0.0727,0.05346,0.07664,0.03328
1182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,0.90419,0.00662,0.0079,0.00801,0.00807,0.0093,0.00941,0.00776,0.00715,0.01219,0.01072,0.00868
1184,0.79006,0.01451,0.01733,0.01756,0.0178,0.02052,0.02052,0.01688,0.01564,0.02663,0.02342,0.01912
1185,0.00427,0.00535,0.00632,0.01324,0.01682,0.84533,0.00655,0.0073,0.00671,0.00836,0.00864,0.03715
1186,0.74744,0.01735,0.02066,0.02108,0.02145,0.02481,0.02462,0.02015,0.0187,0.03236,0.02831,0.02306
1187,0.00958,0.68596,0.0383,0.0332,0.01703,0.01931,0.02761,0.03071,0.07342,0.0205,0.02457,0.01983
1188,0.01565,0.2777,0.06904,0.06005,0.02809,0.03305,0.05152,0.05517,0.15837,0.03685,0.04529,0.03359
1189,0.77504,0.01582,0.01837,0.01902,0.01974,0.02237,0.02157,0.01814,0.01687,0.02764,0.02455,0.02087
1190,0.00849,0.01977,0.02932,0.07546,0.01546,0.02033,0.02555,0.20752,0.03455,0.02078,0.02735,0.02065
1191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,0.00676,0.00886,0.01056,0.02358,0.03233,0.148,0.01063,0.01239,0.01131,0.01307,0.0137,0.11984
1193,0.01342,0.01809,0.01856,0.03605,0.65253,0.06709,0.01837,0.02206,0.021,0.02125,0.02197,0.08961
1194,0.01495,0.38668,0.06675,0.05605,0.02674,0.03115,0.0479,0.05196,0.14256,0.03443,0.042,0.03173
1195,0.01055,0.01872,0.04826,0.02912,0.01281,0.01739,0.66979,0.02845,0.02904,0.04204,0.07704,0.01678
1196,0.01087,0.0251,0.04122,0.62469,0.02435,0.0333,0.03122,0.06679,0.04338,0.02779,0.03534,0.03594
1197,0.00986,0.06467,0.10124,0.05827,0.01881,0.02342,0.05035,0.05152,0.24823,0.03002,0.04019,0.0239
1198,0.02112,0.03025,0.03031,0.06367,0.41262,0.11609,0.03033,0.03703,0.03538,0.035,0.03653,0.15167
1199,0.89061,0.00784,0.00905,0.0093,0.00952,0.01084,0.0105,0.00894,0.00832,0.01319,0.01183,0.01007
1200,0.91746,0.00586,0.00683,0.00701,0.00716,0.00818,0.00793,0.00675,0.00625,0.01001,0.00896,0.0076
1201,0.90456,0.00669,0.00793,0.00802,0.00823,0.00934,0.00929,0.00771,0.00718,0.0118,0.01049,0.00876
1202,0.01441,0.04881,0.52229,0.05774,0.02128,0.02614,0.06258,0.05553,0.08646,0.03382,0.0442,0.02673
1203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,0.95974,0.00282,0.00333,0.00344,0.00355,0.00405,0.00382,0.0033,0.00304,0.00482,0.00432,0.00376
1209,0.01348,0.65141,0.04001,0.03588,0.02148,0.02449,0.03441,0.03255,0.06516,0.02587,0.03049,0.02477
1210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,0.01661,0.03943,0.05647,0.32425,0.04075,0.05872,0.04882,0.11186,0.0649,0.04657,0.05812,0.06113
1212,0.01568,0.02139,0.02193,0.04347,0.58264,0.08122,0.02173,0.02626,0.02493,0.02512,0.02604,0.1096
1213,0.76198,0.01671,0.01957,0.02001,0.02064,0.02351,0.02301,0.01907,0.01785,0.02954,0.02617,0.02194
1214,0.01721,0.37265,0.07765,0.0628,0.0296,0.03462,0.0556,0.05901,0.16874,0.03894,0.04788,0.03529
1215,0.00998,0.13293,0.05613,0.05409,0.02124,0.02508,0.0387,0.04784,0.20128,0.02772,0.03468,0.02592
1216,0.01167,0.01546,0.01628,0.03161,0.45735,0.06515,0.01616,0.01918,0.01818,0.01889,0.01949,0.09316
1217,0.89472,0.00743,0.00861,0.0089,0.00928,0.0105,0.01007,0.00846,0.00791,0.01287,0.01145,0.0098
1218,0.00701,0.79548,0.02543,0.02122,0.01177,0.01326,0.01863,0.01975,0.04353,0.01386,0.01646,0.01359
1219,0.01207,0.01639,0.01744,0.03399,0.27969,0.07359,0.01717,0.02002,0.01943,0.02002,0.02076,0.11676
1220,0.01233,0.01656,0.01753,0.03406,0.3986,0.07256,0.01733,0.02032,0.01955,0.02023,0.02093,0.11008
1221,0.00492,0.00443,0.00662,0.00651,0.00463,0.0068,0.01097,0.00613,0.00556,0.08042,0.02222,0.00607
1222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.00564,0.00973,0.02378,0.01295,0.00632,0.00823,0.85492,0.01323,0.01428,0.0171,0.02579,0.00802
1225,0.00867,0.03172,0.71096,0.03272,0.01267,0.01558,0.03827,0.03126,0.05541,0.02034,0.02657,0.01583
1226,0.00953,0.02629,0.66683,0.04663,0.01453,0.01861,0.04771,0.04135,0.0474,0.02632,0.03586,0.01893
1227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,0.00451,0.00589,0.00611,0.01135,0.8878,0.02114,0.00604,0.00709,0.00681,0.00701,0.00721,0.02904
1229,0.01082,0.01492,0.01536,0.0299,0.45354,0.0589,0.01519,0.01794,0.0174,0.01758,0.01822,0.08461
1230,0.00899,0.01194,0.01229,0.02353,0.77033,0.04422,0.01219,0.01451,0.01385,0.01414,0.01459,0.05944
1231,0.92879,0.00501,0.00589,0.00599,0.00622,0.00702,0.00688,0.00571,0.00536,0.00876,0.00779,0.00659
1232,0.00606,0.01411,0.02263,0.0449,0.01035,0.01333,0.01889,0.67567,0.02437,0.01461,0.01924,0.01353
1233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,0.00769,0.01008,0.01182,0.02706,0.03027,0.4893,0.01225,0.01418,0.01281,0.01543,0.01615,0.07016
1235,0.01408,0.29846,0.06521,0.04977,0.02441,0.02836,0.046,0.04546,0.12173,0.03234,0.03936,0.02895
1236,0.01005,0.01304,0.01503,0.03386,0.04498,0.4479,0.01549,0.01809,0.01637,0.01935,0.02015,0.10388
1237,0.01531,0.02115,0.02188,0.04387,0.52746,0.0879,0.0217,0.02602,0.02485,0.02518,0.02614,0.12566
1238,0.83529,0.01154,0.01361,0.01383,0.01422,0.01619,0.01599,0.01324,0.01236,0.02047,0.01814,0.01514
1239,0.93795,0.00438,0.00505,0.00526,0.00557,0.00625,0.00588,0.00495,0.00465,0.00751,0.0067,0.00584
1240,0.85774,0.01018,0.01175,0.0121,0.01241,0.01413,0.01364,0.01162,0.01081,0.01714,0.01538,0.01311
1241,0.00415,0.00549,0.00565,0.01075,0.8944,0.02031,0.00561,0.00663,0.00636,0.00652,0.00672,0.0274
1242,0.00857,0.72638,0.03401,0.02842,0.01461,0.0166,0.02385,0.02648,0.06561,0.0174,0.02098,0.0171
1243,0.0189,0.04584,0.31859,0.07921,0.02653,0.03517,0.13908,0.07493,0.07958,0.05943,0.08788,0.03489
1244,0.90941,0.00636,0.00749,0.00773,0.00798,0.0091,0.00861,0.00741,0.00683,0.01089,0.00975,0.00845
1245,0.00546,0.02922,0.03447,0.02958,0.00943,0.01174,0.02071,0.02481,0.51725,0.01333,0.01774,0.01208
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1247,0.01205,0.35515,0.05924,0.04329,0.02069,0.02391,0.03907,0.04112,0.10601,0.02726,0.03316,0.02443
1248,0.01686,0.06992,0.4164,0.06318,0.02512,0.03082,0.07146,0.05901,0.1249,0.03949,0.0515,0.03134
1249,0.01564,0.04197,0.43115,0.07057,0.02272,0.02973,0.10192,0.0664,0.07617,0.04669,0.0673,0.02974
1250,0.01041,0.04915,0.20315,0.05755,0.01863,0.02353,0.06199,0.05289,0.10793,0.03302,0.04501,0.02378
1251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,0.67551,0.02307,0.02657,0.02761,0.02891,0.03257,0.03081,0.02621,0.02449,0.03898,0.03489,0.03036
1253,0.01314,0.55644,0.05581,0.04608,0.02281,0.02612,0.03925,0.04412,0.10674,0.02844,0.03434,0.0267
1254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.00559,0.00896,0.01016,0.02122,0.05018,0.05724,0.01007,0.01153,0.01115,0.01194,0.01253,0.17511
1256,0.01382,0.04845,0.53936,0.0553,0.02065,0.02527,0.05863,0.05176,0.08648,0.03228,0.04207,0.02593
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1258,0.01065,0.15638,0.06016,0.0563,0.02263,0.02661,0.04083,0.04996,0.19863,0.02936,0.03659,0.0275
1259,0.01213,0.55737,0.04294,0.04032,0.02151,0.02482,0.03597,0.03522,0.07628,0.02733,0.03246,0.02508
1260,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,0.00963,0.01274,0.01478,0.03434,0.03889,0.44681,0.01531,0.01789,0.01615,0.01918,0.0201,0.08734
1262,0.01388,0.6335,0.04118,0.03858,0.02283,0.02602,0.03508,0.03411,0.07016,0.02673,0.03154,0.02637
1263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,0.01467,0.0421,0.20787,0.07134,0.02204,0.02913,0.11384,0.07208,0.07773,0.04846,0.07315,0.02894
1265,0.00815,0.04196,0.03561,0.05028,0.01547,0.01941,0.02738,0.03834,0.17529,0.01983,0.02598,0.02006
1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1267,0.72905,0.0193,0.02216,0.02302,0.02412,0.02715,0.02576,0.02182,0.02045,0.03264,0.02919,0.02532
1268,0.0177,0.04172,0.05842,0.38083,0.04007,0.05726,0.05099,0.11425,0.07236,0.04685,0.06005,0.0595
1269,0.00392,0.0086,0.01304,0.02427,0.00665,0.00852,0.01163,0.79606,0.01399,0.00933,0.01206,0.00861
1270,0.0075,0.00978,0.01142,0.02593,0.03054,0.58908,0.01181,0.01369,0.01238,0.01486,0.01552,0.07018
1271,0.00917,0.01211,0.01269,0.02398,0.74705,0.04652,0.0125,0.01487,0.01411,0.0145,0.01494,0.06436
1272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,0.01396,0.03912,0.49002,0.06219,0.02032,0.02641,0.09138,0.05906,0.07166,0.04094,0.0585,0.02645
1275,0.01627,0.03806,0.21224,0.06816,0.02348,0.03171,0.11508,0.06025,0.06356,0.05601,0.0819,0.03116
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1278,0.70046,0.02048,0.02459,0.02492,0.0251,0.02911,0.02946,0.02401,0.02217,0.03876,0.03383,0.02711
1279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,0.01556,0.3823,0.06887,0.05869,0.02795,0.03259,0.04979,0.05432,0.14946,0.0359,0.04381,0.03319
1282,0.00891,0.03065,0.62961,0.04157,0.0138,0.01762,0.05354,0.03915,0.05738,0.0259,0.03561,0.01771
1283,0.01263,0.0426,0.34534,0.06412,0.01977,0.02539,0.07912,0.06258,0.08365,0.03778,0.05326,0.02559
1284,0.0075,0.01189,0.01337,0.02636,0.07571,0.07344,0.01304,0.01479,0.01455,0.01533,0.016,0.12929
1285,0.01328,0.49328,0.05679,0.04586,0.02309,0.0266,0.04133,0.04346,0.10397,0.0298,0.03591,0.02703
1286,0.72327,0.01944,0.02268,0.02327,0.02414,0.02741,0.02668,0.0221,0.02073,0.03429,0.03038,0.0256
1287,0.00974,0.01494,0.01808,0.0432,0.05808,0.18793,0.01806,0.02145,0.01949,0.02187,0.02325,0.32457
1288,0.0122,0.04538,0.22854,0.06865,0.01998,0.02538,0.06538,0.06652,0.09655,0.03514,0.04851,0.02579
1289,0.01058,0.01353,0.01558,0.03491,0.0455,0.28913,0.01613,0.01901,0.01695,0.02023,0.021,0.09065
1290,0.01576,0.09182,0.19376,0.07106,0.02624,0.03233,0.07517,0.06581,0.19677,0.0426,0.05626,0.03282
1291,0.00129,0.00486,0.00783,0.02458,0.00313,0.00405,0.00581,0.01889,0.00991,0.00443,0.00593,0.00422
1292,0.01095,0.23416,0.05079,0.04564,0.0222,0.02586,0.03973,0.03963,0.09875,0.02922,0.03534,0.02636
1293,0.88168,0.00837,0.00971,0.01,0.01049,0.01179,0.01132,0.00946,0.0089,0.01439,0.01283,0.01105
1294,0.01107,0.03865,0.62967,0.04392,0.01636,0.02013,0.04839,0.04178,0.06929,0.02607,0.03413,0.02054
1295,0.00882,0.01184,0.01229,0.0238,0.72226,0.04586,0.01213,0.01463,0.0138,0.01405,0.01451,0.06164
1296,0.00508,0.01176,0.01802,0.03318,0.00861,0.01097,0.01536,0.73528,0.01958,0.012,0.01558,0.01111
1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1298,0.01406,0.27003,0.0684,0.05283,0.0249,0.0291,0.04665,0.04729,0.14139,0.03275,0.04017,0.02979
1299,0.00707,0.02244,0.7812,0.02434,0.0099,0.01229,0.0328,0.02289,0.03622,0.01673,0.02174,0.01238
1300,0.96928,0.0021,0.0025,0.00256,0.00261,0.00303,0.00299,0.00243,0.00226,0.00397,0.00346,0.00281
1301,0.01562,0.49821,0.06098,0.05124,0.02616,0.0302,0.04498,0.0483,0.12181,0.03239,0.0393,0.03081
1302,0.00462,0.00753,0.01365,0.01203,0.00588,0.0085,0.03684,0.01124,0.01069,0.03514,0.78275,0.00791
1303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,0.00455,0.88341,0.01322,0.01202,0.00726,0.00831,0.01162,0.01071,0.02136,0.00879,0.01035,0.00839
1305,0.00653,0.01522,0.02489,0.04695,0.01104,0.01415,0.0205,0.46414,0.02626,0.01569,0.02066,0.01438
1306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1309,0.01611,0.28056,0.08225,0.06428,0.02845,0.03364,0.05579,0.05897,0.19981,0.03837,0.04772,0.03435
1310,0.00713,0.0095,0.00977,0.01855,0.81647,0.03489,0.00971,0.01139,0.01102,0.01128,0.01163,0.04866
1311,0.00131,0.00495,0.00798,0.02432,0.00316,0.00409,0.00592,0.01964,0.01009,0.0045,0.00604,0.00425
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,0.00726,0.00947,0.01126,0.02481,0.03317,0.19932,0.01141,0.01309,0.01205,0.01413,0.01479,0.11416
1315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,0.00977,0.05989,0.05058,0.08047,0.02256,0.02832,0.03974,0.05934,0.19376,0.02963,0.03856,0.02936
1317,0.01583,0.05498,0.06029,0.30862,0.03812,0.04926,0.04912,0.10328,0.10613,0.04192,0.05337,0.05256
1318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,0.01664,0.04965,0.063,0.37443,0.03612,0.04826,0.05094,0.11162,0.10027,0.04264,0.05573,0.05071
1321,0.01537,0.08089,0.27992,0.06695,0.02502,0.03071,0.07341,0.06306,0.15177,0.0409,0.05359,0.03119
1322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,0.82667,0.01244,0.01432,0.01473,0.01507,0.01715,0.01666,0.01414,0.01318,0.02093,0.01877,0.01593
1324,0.01627,0.45389,0.06411,0.05776,0.02886,0.03326,0.04856,0.05248,0.13182,0.03581,0.04326,0.03394
1325,0.0086,0.01323,0.01515,0.03232,0.07537,0.09355,0.01496,0.01736,0.0166,0.0177,0.01862,0.41928
1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1327,0.02075,0.02965,0.02975,0.06225,0.42328,0.11391,0.02974,0.03627,0.03467,0.03432,0.0358,0.14961
1328,0.01936,0.42442,0.06642,0.05912,0.03205,0.03697,0.05297,0.05423,0.13141,0.03863,0.0467,0.03771
1329,0.0115,0.34452,0.05595,0.04111,0.01992,0.02294,0.03701,0.03817,0.10022,0.02599,0.03155,0.02352
1330,0.95295,0.00321,0.00382,0.00391,0.00398,0.00463,0.00459,0.00371,0.00346,0.00612,0.00532,0.00429
1331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,0.01071,0.02528,0.65482,0.04535,0.01519,0.01975,0.05513,0.04029,0.0443,0.02904,0.04026,0.0199
1333,0.00693,0.00916,0.0096,0.01792,0.60731,0.03554,0.00947,0.01105,0.01067,0.01101,0.01134,0.05076
1334,0.01529,0.03362,0.51316,0.06428,0.02189,0.029,0.07803,0.05281,0.05836,0.0434,0.06095,0.02919
1335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,0.00721,0.01129,0.01246,0.02437,0.09031,0.06213,0.01232,0.01395,0.01368,0.01454,0.01512,0.12464
1337,0.00973,0.02627,0.04908,0.33584,0.01972,0.02688,0.03595,0.09769,0.05011,0.02869,0.03897,0.02772
1338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,0.01668,0.24465,0.07894,0.0549,0.02729,0.03191,0.05652,0.05194,0.12439,0.03832,0.04663,0.03229
1340,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.00927,0.02145,0.70236,0.04062,0.01336,0.01747,0.04537,0.03456,0.03768,0.02526,0.03495,0.01763
1342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,0.00821,0.03003,0.04877,0.18749,0.01886,0.0245,0.03377,0.09202,0.06231,0.02607,0.0348,0.02573
1346,0.00489,0.00866,0.02043,0.01309,0.00592,0.00806,0.78302,0.01277,0.01311,0.02069,0.04011,0.00774
1347,0.80378,0.01355,0.01614,0.01641,0.01663,0.01914,0.0192,0.01582,0.01461,0.02495,0.02192,0.01785
1348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,0.00727,0.01133,0.01244,0.02409,0.10338,0.06049,0.01228,0.01394,0.01366,0.01446,0.01501,0.11437
1350,0.01782,0.02491,0.02547,0.05184,0.50139,0.09722,0.02525,0.03057,0.02919,0.02915,0.03034,0.13684
1351,0.0169,0.04137,0.28829,0.08448,0.02605,0.03535,0.10514,0.06957,0.0726,0.05768,0.08516,0.03513
1352,0.00983,0.01328,0.01497,0.03484,0.05225,0.18614,0.01519,0.01817,0.01663,0.01846,0.01936,0.12872
1353,0.00703,0.00887,0.01075,0.02276,0.02887,0.29994,0.01097,0.01235,0.01129,0.01384,0.01438,0.07978
1354,0.00924,0.02345,0.02908,0.68233,0.02278,0.03158,0.02495,0.05107,0.03999,0.02311,0.02884,0.03359
1355,0.93221,0.0048,0.00553,0.00573,0.00599,0.00678,0.00648,0.00543,0.00509,0.00828,0.00737,0.00631
1356,0.00738,0.19695,0.03357,0.02605,0.01355,0.01572,0.0265,0.02427,0.05298,0.01898,0.02266,0.01584
1357,0.00496,0.86076,0.01592,0.01514,0.0087,0.00964,0.01208,0.01355,0.02897,0.00928,0.01099,0.01001
1358,0.01345,0.0184,0.01922,0.03767,0.45347,0.07632,0.01895,0.02249,0.02161,0.02197,0.02277,0.11241
1359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,0.01851,0.39759,0.07862,0.05906,0.03078,0.03558,0.0583,0.05585,0.12558,0.04133,0.04953,0.03598
1361,0.00384,0.00393,0.00613,0.00598,0.00393,0.00584,0.01086,0.00559,0.00508,0.65953,0.02823,0.00524
1362,0.01901,0.04112,0.05719,0.36551,0.04568,0.06674,0.0507,0.10729,0.06705,0.04916,0.06088,0.06966
1363,0.0185,0.04423,0.06126,0.34278,0.04058,0.05758,0.05437,0.13118,0.07733,0.04931,0.06375,0.05912
1364,0.01561,0.30624,0.06287,0.05826,0.02843,0.03304,0.04847,0.0519,0.13213,0.03588,0.04345,0.0336
1365,0.00985,0.69653,0.03932,0.03141,0.01692,0.01911,0.02797,0.02899,0.06511,0.02067,0.02454,0.01958
1366,0.00665,0.04002,0.03333,0.03597,0.01203,0.01485,0.02315,0.02955,0.51299,0.01593,0.02083,0.01534
1367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,0.01005,0.04479,0.19958,0.05679,0.01793,0.0228,0.06161,0.05206,0.09867,0.03235,0.04454,0.02301
1369,0.00369,0.01097,0.87267,0.01568,0.00539,0.0069,0.01997,0.01443,0.01994,0.0099,0.01352,0.00694
1370,0.01071,0.02956,0.05384,0.16641,0.02056,0.02759,0.04152,0.1566,0.05663,0.03173,0.04368,0.02814
1371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,0.8814,0.00838,0.00968,0.01004,0.01052,0.01188,0.0113,0.00951,0.00891,0.01443,0.01285,0.01108
1373,0.01103,0.03939,0.64434,0.04005,0.01589,0.01947,0.04798,0.03893,0.06471,0.02549,0.03296,0.01975
1374,0.01197,0.02733,0.61492,0.0524,0.01718,0.02256,0.05952,0.04472,0.0479,0.03296,0.04585,0.0227
1375,0.01397,0.079,0.17358,0.06847,0.02375,0.02937,0.06616,0.06269,0.20482,0.03807,0.05065,0.02993
1376,0.00848,0.01392,0.02568,0.02218,0.01076,0.01548,0.07257,0.02078,0.01985,0.06196,0.67229,0.01445
1377,0.01004,0.73551,0.03054,0.02736,0.0163,0.01857,0.02563,0.02438,0.05069,0.01932,0.02281,0.01886
1378,0.93039,0.0049,0.00578,0.00596,0.00615,0.007,0.00661,0.00571,0.00526,0.0083,0.00746,0.0065
1379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,0.00424,0.87269,0.01596,0.01312,0.0071,0.00806,0.01159,0.01221,0.02812,0.00851,0.01017,0.00825
1381,0.85955,0.0099,0.01167,0.01202,0.01243,0.01412,0.01332,0.01153,0.01063,0.0167,0.01502,0.01312
1382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1383,0.00185,0.00597,0.94427,0.00609,0.00259,0.00318,0.00821,0.00569,0.00917,0.00429,0.00549,0.00321
1384,0.00818,0.02072,0.03742,0.68354,0.01654,0.02255,0.02736,0.0689,0.03898,0.0224,0.02995,0.02347
1385,0.0089,0.03075,0.70467,0.03474,0.01308,0.01612,0.03936,0.03289,0.05454,0.02101,0.02752,0.01642
1386,0.87927,0.00835,0.00992,0.01012,0.01024,0.01176,0.01181,0.00979,0.00901,0.01529,0.01346,0.01098
1387,0.01611,0.37228,0.07345,0.06064,0.02842,0.03308,0.05165,0.05865,0.14992,0.03685,0.04497,0.0336
1388,0.00956,0.02246,0.03503,0.08342,0.01694,0.02212,0.02972,0.36507,0.03973,0.02345,0.03111,0.0225
1389,0.01162,0.04348,0.61823,0.04273,0.01693,0.02069,0.04986,0.04128,0.07262,0.02682,0.03471,0.02104
1390,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,0.00931,0.01245,0.013,0.02479,0.7174,0.04768,0.01279,0.01528,0.01452,0.0148,0.01528,0.06647
1392,0.01492,0.03721,0.04925,0.42438,0.03729,0.05548,0.04462,0.08795,0.06255,0.04286,0.05403,0.05735
1393,0.01173,0.01553,0.0174,0.03941,0.06521,0.21218,0.01772,0.02113,0.01928,0.02164,0.02257,0.14369
